segment_id,relative_ms,sensor,r_m,theta_deg,gt_r_m,gt_theta_deg
10,11030.0,R,3.895,-7.2,4.000,-10.0
10,11120.0,R,3.898,-7.3,4.000,-10.0
10,11210.0,R,3.901,-7.3,4.000,-10.0
10,11229.0,W,5.855,NAN,4.000,-10.0
10,11300.0,R,3.907,-7.3,4.000,-10.0
10,11390.0,R,3.922,-7.6,4.000,-10.0
10,11480.0,R,3.925,-7.7,4.000,-10.0
10,11560.0,R,3.923,-7.7,4.000,-10.0
10,11650.0,R,3.916,-7.7,4.000,-10.0
10,11740.0,R,3.911,-7.7,4.000,-10.0
10,11741.0,W,6.089,NAN,4.000,-10.0
10,11830.0,R,3.910,-7.6,4.000,-10.0
10,11920.0,R,3.910,-7.6,4.000,-10.0
10,12010.0,R,3.913,-7.5,4.000,-10.0
10,12100.0,R,3.916,-7.5,4.000,-10.0
10,12190.0,R,3.918,-7.5,4.000,-10.0
10,12266.0,W,6.089,NAN,4.000,-10.0
10,12280.0,R,3.919,-7.5,4.000,-10.0
10,12370.0,R,3.923,-7.5,4.000,-10.0
10,12450.0,R,3.922,-7.5,4.000,-10.0
10,12540.0,R,3.915,-7.7,4.000,-10.0
10,12630.0,R,3.910,-7.8,4.000,-10.0
10,12720.0,R,3.903,-7.8,4.000,-10.0
10,12765.0,W,7.026,NAN,4.000,-10.0
10,12810.0,R,3.901,-7.9,4.000,-10.0
10,12900.0,R,3.899,-7.9,4.000,-10.0
10,12990.0,R,3.898,-7.9,4.000,-10.0
10,13080.0,R,3.900,-7.9,4.000,-10.0
10,13170.0,R,3.900,-7.8,4.000,-10.0
10,13260.0,R,3.900,-7.6,4.000,-10.0
10,13277.0,W,5.855,NAN,4.000,-10.0
10,13340.0,R,3.900,-7.5,4.000,-10.0
10,13430.0,R,3.903,-7.4,4.000,-10.0
10,13520.0,R,3.909,-7.4,4.000,-10.0
10,13610.0,R,3.914,-7.3,4.000,-10.0
10,13700.0,R,3.919,-7.2,4.000,-10.0
10,13790.0,W,5.153,NAN,4.000,-10.0
10,13790.0,R,3.926,-7.1,4.000,-10.0
10,13880.0,R,3.931,-7.1,4.000,-10.0
10,13970.0,R,3.934,-7.1,4.000,-10.0
10,14060.0,R,3.936,-7.2,4.000,-10.0
10,14150.0,R,3.939,-7.3,4.000,-10.0
10,14230.0,R,3.939,-7.2,4.000,-10.0
10,14301.0,W,4.918,NAN,4.000,-10.0
10,14320.0,R,3.939,-7.2,4.000,-10.0
10,14410.0,R,3.938,-7.2,4.000,-10.0
10,14500.0,R,3.936,-7.2,4.000,-10.0
10,14590.0,R,3.935,-7.2,4.000,-10.0
10,14680.0,R,3.933,-7.1,4.000,-10.0
10,14710.0,W,6.324,NAN,4.000,-10.0
10,14770.0,R,3.933,-7.1,4.000,-10.0
10,14860.0,R,3.931,-7.0,4.000,-10.0
10,14950.0,R,3.927,-7.0,4.000,-10.0
10,15040.0,R,3.924,-7.0,4.000,-10.0
10,15120.0,R,3.928,-7.0,4.000,-10.0
10,15210.0,R,3.933,-7.0,4.000,-10.0
10,15221.0,W,3.045,NAN,4.000,-10.0
10,15300.0,R,3.941,-7.0,4.000,-10.0
10,15390.0,R,3.955,-7.0,4.000,-10.0
10,15480.0,R,3.993,-6.9,4.000,-10.0
10,15570.0,R,3.995,-7.1,4.000,-10.0
10,15660.0,R,3.992,-7.2,4.000,-10.0
10,15734.0,W,4.450,NAN,4.000,-10.0
10,15750.0,R,3.982,-7.3,4.000,-10.0
10,15840.0,R,3.969,-7.4,4.000,-10.0
10,15930.0,R,3.962,-7.5,4.000,-10.0
10,16010.0,R,3.960,-7.6,4.000,-10.0
10,16100.0,R,3.965,-7.7,4.000,-10.0
10,16190.0,R,3.980,-7.9,4.000,-10.0
10,16246.0,W,5.387,NAN,4.000,-10.0
10,16280.0,R,3.989,-8.0,4.000,-10.0
10,16370.0,R,4.000,-8.1,4.000,-10.0
10,16460.0,R,4.009,-8.2,4.000,-10.0
10,16550.0,R,4.019,-8.0,4.000,-10.0
10,16640.0,R,4.020,-7.9,4.000,-10.0
10,16730.0,R,4.013,-8.0,4.000,-10.0
10,16759.0,W,6.792,NAN,4.000,-10.0
10,16810.0,R,4.009,-8.0,4.000,-10.0
10,16900.0,R,4.004,-7.9,4.000,-10.0
10,16990.0,R,3.997,-7.8,4.000,-10.0
10,17080.0,R,3.988,-7.8,4.000,-10.0
10,17170.0,R,3.976,-7.7,4.000,-10.0
10,17260.0,R,3.962,-7.6,4.000,-10.0
10,17270.0,W,4.684,NAN,4.000,-10.0
10,17350.0,R,3.956,-7.2,4.000,-10.0
10,17440.0,R,3.947,-6.0,4.000,-10.0
10,17530.0,R,3.937,-5.3,4.000,-10.0
10,17620.0,R,3.938,-5.3,4.000,-10.0
10,17700.0,R,3.951,-5.5,4.000,-10.0
10,17782.0,W,3.747,NAN,4.000,-10.0
10,17790.0,R,3.959,-5.7,4.000,-10.0
10,17880.0,R,3.944,-6.1,4.000,-10.0
10,17970.0,R,3.926,-6.6,4.000,-10.0
10,18060.0,R,3.908,-7.7,4.000,-10.0
10,18150.0,R,3.905,-8.5,4.000,-10.0
10,18240.0,R,3.902,-8.8,4.000,-10.0
10,18294.0,W,5.387,NAN,4.000,-10.0
10,18330.0,R,3.899,-8.8,4.000,-10.0
10,18420.0,R,3.898,-8.8,4.000,-10.0
10,18510.0,R,3.899,-8.9,4.000,-10.0
10,18600.0,R,3.900,-8.9,4.000,-10.0
10,18680.0,R,3.897,-9.1,4.000,-10.0
10,18705.0,W,5.153,NAN,4.000,-10.0
10,18770.0,R,3.894,-9.4,4.000,-10.0
10,18860.0,R,3.900,-10.1,4.000,-10.0
10,18950.0,R,3.916,-11.3,4.000,-10.0
10,19040.0,R,3.929,-11.1,4.000,-10.0
10,19130.0,R,3.974,-10.8,4.000,-10.0
10,19215.0,W,3.982,NAN,4.000,-10.0
10,19215.0,R,3.993,-10.8,4.000,-10.0
10,19310.0,R,4.000,-10.6,4.000,-10.0
10,19400.0,R,4.005,-10.5,4.000,-10.0
10,19480.0,R,4.001,-10.2,4.000,-10.0
10,19570.0,R,3.991,-9.9,4.000,-10.0
10,19660.0,R,3.989,-9.8,4.000,-10.0
10,19728.0,W,2.811,NAN,4.000,-10.0
10,19750.0,R,3.989,-9.7,4.000,-10.0
10,19840.0,R,3.989,-9.5,4.000,-10.0
10,19930.0,R,3.992,-9.1,4.000,-10.0
10,20020.0,R,3.990,-8.8,4.000,-10.0
10,20110.0,R,3.987,-8.4,4.000,-10.0
10,20200.0,R,3.987,-8.4,4.000,-10.0
10,20239.0,W,3.513,NAN,4.000,-10.0
10,20290.0,R,3.988,-8.4,4.000,-10.0
10,20370.0,R,3.988,-8.4,4.000,-10.0
10,20460.0,R,3.989,-8.4,4.000,-10.0
10,20550.0,R,3.991,-8.5,4.000,-10.0
10,20640.0,R,3.992,-8.5,4.000,-10.0
10,20730.0,R,3.990,-8.6,4.000,-10.0
10,20765.0,W,3.982,NAN,4.000,-10.0
10,20820.0,R,3.992,-8.7,4.000,-10.0
10,20910.0,R,3.995,-8.8,4.000,-10.0
10,21000.0,R,3.994,-8.7,4.000,-10.0
10,21090.0,R,3.993,-8.7,4.000,-10.0
10,21180.0,R,3.993,-8.7,4.000,-10.0
10,21260.0,R,3.992,-8.7,4.000,-10.0
10,21264.0,W,2.108,NAN,4.000,-10.0
10,21350.0,R,3.993,-8.7,4.000,-10.0
10,21440.0,R,3.998,-8.6,4.000,-10.0
10,21530.0,R,4.001,-8.6,4.000,-10.0
10,21620.0,R,4.006,-8.5,4.000,-10.0
10,21710.0,R,4.006,-8.4,4.000,-10.0
10,21776.0,W,7.026,NAN,4.000,-10.0
10,21800.0,R,4.006,-8.4,4.000,-10.0
10,21890.0,R,4.003,-8.4,4.000,-10.0
10,21980.0,R,3.998,-8.4,4.000,-10.0
10,22070.0,R,3.993,-8.4,4.000,-10.0
10,22150.0,R,3.991,-8.4,4.000,-10.0
10,22240.0,R,3.997,-8.1,4.000,-10.0
10,22287.0,W,6.558,NAN,4.000,-10.0
10,22330.0,R,4.021,-7.1,4.000,-10.0
10,22420.0,R,4.042,-6.2,4.000,-10.0
10,22510.0,R,4.048,-6.0,4.000,-10.0
10,22600.0,R,4.045,-6.0,4.000,-10.0
10,22690.0,R,4.039,-6.1,4.000,-10.0
10,22780.0,R,4.030,-6.1,4.000,-10.0
10,22799.0,W,6.324,NAN,4.000,-10.0
10,22870.0,R,4.022,-6.1,4.000,-10.0
10,22960.0,R,4.013,-6.1,4.000,-10.0
10,23040.0,R,4.003,-6.0,4.000,-10.0
10,23130.0,R,3.999,-6.1,4.000,-10.0
10,23209.0,W,6.558,NAN,4.000,-10.0
10,23220.0,R,3.999,-6.1,4.000,-10.0
10,23310.0,R,3.999,-6.3,4.000,-10.0
10,23400.0,R,3.998,-6.5,4.000,-10.0
10,23490.0,R,3.999,-7.1,4.000,-10.0
10,23580.0,R,3.999,-7.3,4.000,-10.0
10,23670.0,R,4.000,-7.5,4.000,-10.0
10,23722.0,W,6.324,NAN,4.000,-10.0
10,23760.0,R,4.001,-7.5,4.000,-10.0
10,23850.0,R,4.000,-7.5,4.000,-10.0
10,23930.0,R,4.000,-7.6,4.000,-10.0
10,24020.0,R,3.998,-7.6,4.000,-10.0
10,24110.0,R,3.997,-7.7,4.000,-10.0
10,24200.0,R,3.995,-7.7,4.000,-10.0
10,24233.0,W,5.387,NAN,4.000,-10.0
10,24290.0,R,3.994,-7.8,4.000,-10.0
10,24380.0,R,3.991,-7.8,4.000,-10.0
10,24470.0,R,3.986,-7.9,4.000,-10.0
10,24560.0,R,3.984,-7.8,4.000,-10.0
10,24650.0,R,3.983,-7.7,4.000,-10.0
10,24730.0,R,3.981,-7.5,4.000,-10.0
10,24745.0,W,5.621,NAN,4.000,-10.0
10,24820.0,R,3.978,-7.5,4.000,-10.0
10,24910.0,R,3.977,-7.5,4.000,-10.0
10,25000.0,R,3.978,-7.4,4.000,-10.0
10,25090.0,R,3.982,-7.4,4.000,-10.0
10,25180.0,R,3.986,-7.3,4.000,-10.0
10,25258.0,W,5.621,NAN,4.000,-10.0
10,25270.0,R,3.989,-7.4,4.000,-10.0
10,25360.0,R,3.993,-7.4,4.000,-10.0
10,25450.0,R,3.994,-7.3,4.000,-10.0
10,25540.0,R,3.996,-7.2,4.000,-10.0
10,25630.0,R,3.997,-7.2,4.000,-10.0
10,25710.0,R,3.997,-7.1,4.000,-10.0
10,25770.0,W,4.450,NAN,4.000,-10.0
10,25800.0,R,3.997,-7.2,4.000,-10.0
10,25890.0,R,3.999,-7.3,4.000,-10.0
10,25980.0,R,3.999,-7.4,4.000,-10.0
10,26070.0,R,4.000,-7.5,4.000,-10.0
10,26160.0,R,4.001,-7.6,4.000,-10.0
10,26250.0,R,4.004,-7.8,4.000,-10.0
10,26281.0,W,4.684,NAN,4.000,-10.0
10,26340.0,R,4.007,-7.9,4.000,-10.0
10,26430.0,R,4.007,-7.9,4.000,-10.0
10,26510.0,R,4.005,-8.0,4.000,-10.0
10,26600.0,R,4.004,-8.1,4.000,-10.0
10,26690.0,R,4.002,-8.0,4.000,-10.0
10,26780.0,R,4.000,-8.1,4.000,-10.0
10,26793.0,W,3.982,NAN,4.000,-10.0
10,26870.0,R,4.003,-8.2,4.000,-10.0
10,26960.0,R,4.003,-8.3,4.000,-10.0
10,27050.0,R,4.008,-8.4,4.000,-10.0
10,27140.0,R,4.009,-8.5,4.000,-10.0
10,27203.0,W,4.684,NAN,4.000,-10.0
10,27230.0,R,4.009,-8.6,4.000,-10.0
10,27320.0,R,4.007,-8.6,4.000,-10.0
10,27400.0,R,4.005,-8.6,4.000,-10.0
10,27490.0,R,4.001,-8.6,4.000,-10.0
10,27580.0,R,4.000,-8.6,4.000,-10.0
10,27670.0,R,4.004,-8.6,4.000,-10.0
10,27714.0,W,4.684,NAN,4.000,-10.0
10,27760.0,R,4.003,-8.5,4.000,-10.0
10,27850.0,R,4.004,-8.5,4.000,-10.0
10,27940.0,R,4.003,-8.5,4.000,-10.0
10,28030.0,R,4.001,-8.6,4.000,-10.0
10,28120.0,R,4.000,-8.7,4.000,-10.0
10,28210.0,R,3.995,-8.6,4.000,-10.0
10,28226.0,W,4.216,NAN,4.000,-10.0
10,28290.0,R,3.992,-8.5,4.000,-10.0
10,28380.0,R,3.989,-8.4,4.000,-10.0
10,28470.0,R,3.986,-8.4,4.000,-10.0
10,28560.0,R,3.983,-8.4,4.000,-10.0
10,28650.0,R,3.982,-8.5,4.000,-10.0
10,28739.0,W,4.450,NAN,4.000,-10.0
10,28739.0,R,3.981,-8.5,4.000,-10.0
10,28830.0,R,3.982,-8.5,4.000,-10.0
10,28920.0,R,3.982,-8.5,4.000,-10.0
10,29010.0,R,3.980,-8.5,4.000,-10.0
10,29100.0,R,3.977,-8.3,4.000,-10.0
10,29180.0,R,3.976,-8.2,4.000,-10.0
10,29250.0,W,4.684,NAN,4.000,-10.0
10,29270.0,R,3.971,-8.1,4.000,-10.0
10,29360.0,R,3.967,-7.9,4.000,-10.0
10,29450.0,R,3.963,-7.9,4.000,-10.0
10,29540.0,R,3.964,-7.9,4.000,-10.0
10,29630.0,R,3.967,-7.9,4.000,-10.0
10,29720.0,R,3.969,-7.9,4.000,-10.0
10,29763.0,W,6.324,NAN,4.000,-10.0
10,29810.0,R,3.971,-7.8,4.000,-10.0
10,29900.0,R,3.968,-7.8,4.000,-10.0
10,29990.0,R,3.964,-7.8,4.000,-10.0
10,30070.0,R,3.962,-7.8,4.000,-10.0
10,30160.0,R,3.962,-7.7,4.000,-10.0
10,30250.0,R,3.964,-7.6,4.000,-10.0
10,30276.0,W,5.855,NAN,4.000,-10.0
10,30340.0,R,3.965,-7.5,4.000,-10.0
10,30430.0,R,3.968,-7.5,4.000,-10.0
10,30520.0,R,3.968,-7.5,4.000,-10.0
10,30610.0,R,3.972,-7.5,4.000,-10.0
11,0.0,R,4.156,2.8,4.000,0.0
11,90.0,R,4.157,3.0,4.000,0.0
11,180.0,R,4.157,3.1,4.000,0.0
11,270.0,R,4.163,3.3,4.000,0.0
11,360.0,R,4.168,3.3,4.000,0.0
11,440.0,R,4.171,3.2,4.000,0.0
11,530.0,R,4.175,3.0,4.000,0.0
11,620.0,R,4.177,2.7,4.000,0.0
11,710.0,R,4.184,1.9,4.000,0.0
11,800.0,R,4.192,1.1,4.000,0.0
11,890.0,R,4.200,0.4,4.000,0.0
11,980.0,R,4.208,0.0,4.000,0.0
11,1070.0,R,4.209,-0.0,4.000,0.0
11,1160.0,R,4.208,-0.1,4.000,0.0
11,1250.0,R,4.207,-0.1,4.000,0.0
11,1340.0,R,4.205,-0.2,4.000,0.0
11,1420.0,R,4.207,-0.5,4.000,0.0
11,1510.0,R,4.211,-0.9,4.000,0.0
11,1600.0,R,4.216,-1.2,4.000,0.0
11,1690.0,R,4.221,-1.5,4.000,0.0
11,1780.0,R,4.227,-1.6,4.000,0.0
11,1870.0,R,4.222,-1.3,4.000,0.0
11,1960.0,R,4.221,-1.0,4.000,0.0
11,2050.0,R,4.215,-0.1,4.000,0.0
11,2140.0,R,4.221,0.1,4.000,0.0
11,2220.0,R,4.218,0.2,4.000,0.0
11,2264.0,W,1.874,NAN,4.000,0.0
11,2310.0,R,4.217,0.2,4.000,0.0
11,2400.0,R,4.214,0.2,4.000,0.0
11,2490.0,R,4.208,0.2,4.000,0.0
11,2580.0,R,4.201,0.2,4.000,0.0
11,2670.0,R,4.193,0.2,4.000,0.0
11,2760.0,R,4.187,0.2,4.000,0.0
11,2776.0,W,2.576,NAN,4.000,0.0
11,2850.0,R,4.184,0.1,4.000,0.0
11,2940.0,R,4.182,0.1,4.000,0.0
11,3030.0,R,4.182,0.2,4.000,0.0
11,3110.0,R,4.184,0.1,4.000,0.0
11,3200.0,R,4.185,0.1,4.000,0.0
11,3288.0,W,5.855,NAN,4.000,0.0
11,3289.0,R,4.186,0.0,4.000,0.0
11,3380.0,R,4.187,-0.1,4.000,0.0
11,3470.0,R,4.191,-0.2,4.000,0.0
11,3560.0,R,4.194,-0.4,4.000,0.0
11,3650.0,R,4.196,-0.4,4.000,0.0
11,3740.0,R,4.195,-0.5,4.000,0.0
11,3800.0,W,5.855,NAN,4.000,0.0
11,3830.0,R,4.194,-0.5,4.000,0.0
11,3920.0,R,4.193,-0.2,4.000,0.0
11,4000.0,R,4.194,0.2,4.000,0.0
11,4090.0,R,4.195,1.7,4.000,0.0
11,4180.0,R,4.202,4.4,4.000,0.0
11,4270.0,R,4.187,4.7,4.000,0.0
11,4327.0,W,5.855,NAN,4.000,0.0
11,4360.0,R,4.183,4.6,4.000,0.0
11,4450.0,R,4.172,4.5,4.000,0.0
11,4540.0,R,4.164,4.5,4.000,0.0
11,4630.0,R,4.162,4.6,4.000,0.0
11,4720.0,R,4.164,4.5,4.000,0.0
11,4722.0,W,5.855,NAN,4.000,0.0
11,4810.0,R,4.167,4.4,4.000,0.0
11,4890.0,R,4.177,3.3,4.000,0.0
11,4980.0,R,4.206,1.2,4.000,0.0
11,5070.0,R,4.236,-0.6,4.000,0.0
11,5160.0,R,4.188,1.6,4.000,0.0
11,5233.0,W,5.621,NAN,4.000,0.0
11,5250.0,R,4.143,3.6,4.000,0.0
11,5340.0,R,4.148,4.7,4.000,0.0
11,5430.0,R,4.169,5.0,4.000,0.0
11,5520.0,R,4.180,5.1,4.000,0.0
11,5610.0,R,4.184,5.1,4.000,0.0
11,5700.0,R,4.188,5.2,4.000,0.0
11,5746.0,W,5.855,NAN,4.000,0.0
11,5780.0,R,4.189,5.1,4.000,0.0
11,5870.0,R,4.190,5.2,4.000,0.0
11,5960.0,R,4.189,5.3,4.000,0.0
11,6050.0,R,4.187,5.3,4.000,0.0
11,6140.0,R,4.183,5.3,4.000,0.0
11,6230.0,R,4.181,5.2,4.000,0.0
11,6258.0,W,6.558,NAN,4.000,0.0
11,6320.0,R,4.178,5.0,4.000,0.0
11,6410.0,R,4.175,4.8,4.000,0.0
11,6500.0,R,4.171,4.7,4.000,0.0
11,6580.0,R,4.167,4.7,4.000,0.0
11,6670.0,R,4.162,4.8,4.000,0.0
11,6760.0,R,4.157,4.8,4.000,0.0
11,6784.0,W,7.261,NAN,4.000,0.0
11,6850.0,R,4.153,4.8,4.000,0.0
11,6940.0,R,4.149,4.8,4.000,0.0
11,7030.0,R,4.151,5.0,4.000,0.0
11,7120.0,R,4.155,5.3,4.000,0.0
11,7210.0,R,4.160,5.6,4.000,0.0
11,7296.0,W,6.089,NAN,4.000,0.0
11,7296.0,R,4.163,5.9,4.000,0.0
11,7390.0,R,4.163,5.9,4.000,0.0
11,7480.0,R,4.164,5.8,4.000,0.0
11,7560.0,R,4.166,5.6,4.000,0.0
11,7650.0,R,4.184,4.8,4.000,0.0
11,7740.0,R,4.231,3.1,4.000,0.0
11,7794.0,W,5.387,NAN,4.000,0.0
11,7830.0,R,4.271,1.8,4.000,0.0
11,7920.0,R,4.273,0.7,4.000,0.0
11,8010.0,R,4.260,0.3,4.000,0.0
11,8100.0,R,4.248,0.4,4.000,0.0
11,8190.0,R,4.241,0.7,4.000,0.0
11,8280.0,R,4.227,1.3,4.000,0.0
11,8320.0,W,5.387,NAN,4.000,0.0
11,8370.0,R,4.206,2.6,4.000,0.0
11,8450.0,R,4.214,2.9,4.000,0.0
11,8540.0,R,4.219,2.7,4.000,0.0
11,8630.0,R,4.216,2.6,4.000,0.0
11,8720.0,R,4.215,2.4,4.000,0.0
11,8810.0,R,4.214,2.3,4.000,0.0
11,8818.0,W,5.153,NAN,4.000,0.0
11,8900.0,R,4.213,2.1,4.000,0.0
11,8990.0,R,4.211,1.8,4.000,0.0
11,9080.0,R,4.207,1.6,4.000,0.0
11,9170.0,R,4.201,1.5,4.000,0.0
11,9227.0,W,5.153,NAN,4.000,0.0
11,9250.0,R,4.195,1.4,4.000,0.0
11,9340.0,R,4.189,1.4,4.000,0.0
11,9430.0,R,4.190,1.4,4.000,0.0
11,9520.0,R,4.193,1.7,4.000,0.0
11,9610.0,R,4.190,1.9,4.000,0.0
11,9700.0,R,4.189,2.1,4.000,0.0
11,9740.0,W,5.621,NAN,4.000,0.0
11,9790.0,R,4.197,3.0,4.000,0.0
11,9880.0,R,4.209,4.0,4.000,0.0
11,9970.0,R,4.222,4.9,4.000,0.0
11,10060.0,R,4.220,5.8,4.000,0.0
11,10140.0,R,4.208,7.0,4.000,0.0
11,10230.0,R,4.191,8.9,4.000,0.0
11,10251.0,W,5.387,NAN,4.000,0.0
11,10320.0,R,4.184,10.2,4.000,0.0
11,10410.0,R,4.175,11.3,4.000,0.0
11,10500.0,R,4.168,12.0,4.000,0.0
11,10590.0,R,4.171,11.6,4.000,0.0
11,10680.0,R,4.182,11.2,4.000,0.0
11,10764.0,W,5.621,NAN,4.000,0.0
11,10770.0,R,4.195,10.7,4.000,0.0
11,10860.0,R,4.209,10.3,4.000,0.0
11,10950.0,R,4.210,10.1,4.000,0.0
11,11030.0,R,4.200,9.7,4.000,0.0
11,11120.0,R,4.185,9.2,4.000,0.0
11,11210.0,R,4.166,8.8,4.000,0.0
11,11276.0,W,5.387,NAN,4.000,0.0
11,11300.0,R,4.142,8.4,4.000,0.0
11,11390.0,R,4.121,8.0,4.000,0.0
11,11480.0,R,4.121,8.0,4.000,0.0
11,11570.0,R,4.123,8.0,4.000,0.0
11,11660.0,R,4.127,8.0,4.000,0.0
11,11750.0,R,4.131,7.8,4.000,0.0
11,11787.0,W,5.621,NAN,4.000,0.0
11,11840.0,R,4.132,6.6,4.000,0.0
11,11920.0,R,4.139,4.2,4.000,0.0
11,12010.0,R,4.161,2.1,4.000,0.0
11,12100.0,R,4.171,0.8,4.000,0.0
11,12190.0,R,4.179,0.1,4.000,0.0
11,12280.0,R,4.163,-0.2,4.000,0.0
11,12300.0,W,5.621,NAN,4.000,0.0
11,12370.0,R,4.164,-0.3,4.000,0.0
11,12460.0,R,4.162,-0.2,4.000,0.0
11,12550.0,R,4.157,-0.2,4.000,0.0
11,12640.0,R,4.150,-0.0,4.000,0.0
11,12730.0,R,4.128,0.9,4.000,0.0
11,12810.0,R,4.086,3.0,4.000,0.0
11,12811.0,W,5.621,NAN,4.000,0.0
11,12900.0,R,4.053,4.6,4.000,0.0
11,12990.0,R,4.060,6.5,4.000,0.0
11,13080.0,R,4.090,7.7,4.000,0.0
11,13170.0,R,4.119,8.3,4.000,0.0
11,13221.0,W,5.387,NAN,4.000,0.0
11,13260.0,R,4.144,8.1,4.000,0.0
11,13350.0,R,4.149,7.3,4.000,0.0
11,13440.0,R,4.165,5.8,4.000,0.0
11,13530.0,R,4.162,4.9,4.000,0.0
11,13620.0,R,4.154,3.8,4.000,0.0
11,13700.0,R,4.144,3.0,4.000,0.0
11,13734.0,W,4.918,NAN,4.000,0.0
11,13790.0,R,4.134,3.4,4.000,0.0
11,13880.0,R,4.132,3.5,4.000,0.0
11,13970.0,R,4.131,3.8,4.000,0.0
11,14060.0,R,4.130,4.1,4.000,0.0
11,14150.0,R,4.129,4.3,4.000,0.0
11,14240.0,R,4.122,4.3,4.000,0.0
11,14245.0,W,4.918,NAN,4.000,0.0
11,14330.0,R,4.117,4.3,4.000,0.0
11,14420.0,R,4.111,4.3,4.000,0.0
11,14510.0,R,4.107,4.2,4.000,0.0
11,14590.0,R,4.108,4.2,4.000,0.0
11,14680.0,R,4.112,4.1,4.000,0.0
11,14757.0,W,5.153,NAN,4.000,0.0
11,14770.0,R,4.125,4.2,4.000,0.0
11,14860.0,R,4.135,4.2,4.000,0.0
11,14950.0,R,4.143,4.3,4.000,0.0
11,15040.0,R,4.145,4.4,4.000,0.0
11,15130.0,R,4.148,4.4,4.000,0.0
11,15220.0,R,4.154,4.5,4.000,0.0
11,15269.0,W,5.855,NAN,4.000,0.0
11,15310.0,R,4.159,4.6,4.000,0.0
11,15400.0,R,4.161,4.7,4.000,0.0
11,15480.0,R,4.162,4.8,4.000,0.0
11,15570.0,R,4.169,4.4,4.000,0.0
11,15660.0,R,4.177,3.9,4.000,0.0
11,15750.0,R,4.196,2.5,4.000,0.0
11,15781.0,W,5.387,NAN,4.000,0.0
11,15840.0,R,4.207,2.0,4.000,0.0
11,15930.0,R,4.203,1.9,4.000,0.0
11,16020.0,R,4.203,2.0,4.000,0.0
11,16110.0,R,4.203,2.0,4.000,0.0
11,16200.0,R,4.202,2.1,4.000,0.0
11,16290.0,R,4.199,2.3,4.000,0.0
11,16307.0,W,4.918,NAN,4.000,0.0
11,16370.0,R,4.192,2.6,4.000,0.0
11,16460.0,R,4.182,2.7,4.000,0.0
11,16550.0,R,4.171,2.9,4.000,0.0
11,16640.0,R,4.136,3.6,4.000,0.0
11,16730.0,R,4.105,4.2,4.000,0.0
11,16805.0,W,5.153,NAN,4.000,0.0
11,16820.0,R,4.099,4.4,4.000,0.0
11,16910.0,R,4.094,4.5,4.000,0.0
11,17000.0,R,4.089,4.7,4.000,0.0
11,17090.0,R,4.084,4.8,4.000,0.0
11,17170.0,R,4.079,5.0,4.000,0.0
11,17214.0,W,5.153,NAN,4.000,0.0
11,17260.0,R,4.074,5.1,4.000,0.0
11,17350.0,R,4.070,5.3,4.000,0.0
11,17440.0,R,4.073,5.5,4.000,0.0
11,17530.0,R,4.079,5.6,4.000,0.0
11,17620.0,R,4.087,5.7,4.000,0.0
11,17710.0,R,4.096,5.8,4.000,0.0
11,17726.0,W,4.918,NAN,4.000,0.0
11,17800.0,R,4.110,6.0,4.000,0.0
11,17890.0,R,4.125,6.1,4.000,0.0
11,17980.0,R,4.141,6.2,4.000,0.0
11,18060.0,R,4.155,6.4,4.000,0.0
11,18150.0,R,4.169,6.5,4.000,0.0
11,18238.0,W,4.918,NAN,4.000,0.0
11,18239.0,R,4.182,6.6,4.000,0.0
11,18330.0,R,4.193,6.7,4.000,0.0
11,18420.0,R,4.189,6.5,4.000,0.0
11,18510.0,R,4.181,6.3,4.000,0.0
11,18600.0,R,4.175,6.2,4.000,0.0
11,18690.0,R,4.163,6.3,4.000,0.0
11,18751.0,W,5.387,NAN,4.000,0.0
11,18780.0,R,4.170,6.5,4.000,0.0
11,18870.0,R,4.211,7.1,4.000,0.0
11,18950.0,R,4.243,7.9,4.000,0.0
11,19040.0,R,4.290,9.0,4.000,0.0
11,19130.0,R,4.340,10.1,4.000,0.0
11,19220.0,R,4.355,10.9,4.000,0.0
11,19262.0,W,5.387,NAN,4.000,0.0
11,19310.0,R,4.330,11.5,4.000,0.0
11,19400.0,R,4.319,11.9,4.000,0.0
11,19490.0,R,4.304,12.1,4.000,0.0
11,19580.0,R,4.292,11.1,4.000,0.0
11,19670.0,R,4.283,10.0,4.000,0.0
11,19760.0,R,4.276,9.0,4.000,0.0
11,19777.0,W,5.855,NAN,4.000,0.0
11,19840.0,R,4.271,8.1,4.000,0.0
11,19930.0,R,4.270,7.8,4.000,0.0
11,20020.0,R,4.270,7.6,4.000,0.0
11,20110.0,R,4.270,7.3,4.000,0.0
11,20200.0,R,4.266,7.0,4.000,0.0
11,20286.0,W,6.324,NAN,4.000,0.0
11,20287.0,R,4.263,6.5,4.000,0.0
11,20380.0,R,4.251,5.3,4.000,0.0
11,20470.0,R,4.242,4.2,4.000,0.0
11,20560.0,R,4.240,4.0,4.000,0.0
11,20650.0,R,4.240,3.7,4.000,0.0
11,20730.0,R,4.235,3.6,4.000,0.0
11,20798.0,W,6.792,NAN,4.000,0.0
11,20820.0,R,4.232,3.4,4.000,0.0
11,20910.0,R,4.230,3.2,4.000,0.0
11,21000.0,R,4.228,3.0,4.000,0.0
11,21090.0,R,4.226,2.8,4.000,0.0
11,21180.0,R,4.224,2.7,4.000,0.0
11,21270.0,R,4.219,2.7,4.000,0.0
